hurricane_name,date,time,lat,lon,wind_mph,pressure_mb,storm_type ,city,state,zipcode
Hurricane-Humberto,9/16/2019,9:00:00 AM,29.65,-77.01,83,980,Category 1 Hurricane,,,
Hurricane-Humberto,9/16/2019,12:00:00 PM,29.8,-76.7,86,979,Category 1 Hurricane,,,
Hurricane-Humberto,9/16/2019,3:00:00 PM,29.96,-76.41,86,977,Category 1 Hurricane,,,
Hurricane-Humberto,9/16/2019,6:00:00 PM,30.1,-76.1,86,975,Category 1 Hurricane,,,
Hurricane-Humberto,9/16/2019,9:00:00 PM,30.21,-75.76,89,970,Category 1 Hurricane,,,
Hurricane-Humberto,9/17/2019,12:00:00 AM,30.3,-75.4,92,966,Category 1 Hurricane,,,
Hurricane-Humberto,9/17/2019,3:00:00 AM,30.4,-75.06,94,965,Category 1 Hurricane,,,
Hurricane-Humberto,9/17/2019,6:00:00 AM,30.5,-74.7,98,964,Category 2 Hurricane,,,
Hurricane-Humberto,9/17/2019,9:00:00 AM,30.6,-74.27,100,962,Category 2 Hurricane,,,
Hurricane-Humberto,9/17/2019,12:00:00 PM,30.7,-73.8,104,961,Category 2 Hurricane,,,
Hurricane-Humberto,9/17/2019,3:00:00 PM,30.79,-73.38,106,958,Category 2 Hurricane,,,
Hurricane-Humberto,9/17/2019,6:00:00 PM,30.9,-72.9,109,956,Category 2 Hurricane,,,
Hurricane-Humberto,9/17/2019,9:00:00 PM,31.04,-72.28,112,954,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/18/2019,12:00:00 AM,31.2,-71.6,115,952,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/18/2019,3:00:00 AM,31.33,-70.96,117,951,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/18/2019,6:00:00 AM,31.5,-70.3,121,951,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/18/2019,9:00:00 AM,31.73,-69.57,121,951,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/18/2019,12:00:00 PM,32.0,-68.8,121,951,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/18/2019,3:00:00 PM,32.23,-68.05,123,950,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/18/2019,6:00:00 PM,32.5,-67.2,127,950,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/18/2019,9:00:00 PM,32.79,-66.12,127,950,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/19/2019,12:00:00 AM,33.2,-65.0,127,950,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/19/2019,3:00:00 AM,33.8,-64.0,127,950,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/19/2019,6:00:00 AM,34.5,-62.9,121,951,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/19/2019,9:00:00 AM,35.23,-61.8,115,953,Category 3 Major Hurricane,,,
Hurricane-Humberto,9/19/2019,12:00:00 PM,36.0,-60.8,109,955,Category 2 Hurricane,,,
Hurricane-Humberto,9/19/2019,3:00:00 PM,36.86,-59.95,100,958,Category 2 Hurricane,,,
Hurricane-Humberto,9/19/2019,6:00:00 PM,37.7,-59.3,92,961,Category 1 Hurricane,,,
Hurricane-Humberto,9/19/2019,9:00:00 PM,38.43,-58.82,86,964,Category 1 Hurricane,,,
Hurricane-Humberto,9/20/2019,12:00:00 AM,39.1,-58.5,81,967,Extratropical,,,
Hurricane-Humberto,9/20/2019,3:00:00 AM,39.77,-58.23,75,969,Extratropical,,,
Hurricane-Humberto,9/20/2019,6:00:00 AM,40.4,-58.0,69,972,Extratropical,,,
Hurricane-Humberto,9/20/2019,9:00:00 AM,40.97,-57.76,63,974,Extratropical,,,
Hurricane-Humberto,9/20/2019,12:00:00 PM,41.5,-57.5,58,977,Extratropical,,,
Hurricane-Imelda,9/17/2019,12:00:00 PM,28.3,-95.7,35,1008,Tropical Depression,,,
Hurricane-Imelda,9/17/2019,3:00:00 PM,28.6,-95.5,40,1006,Tropical Storm,,,
Hurricane-Imelda,9/17/2019,5:45:00 PM,28.9,-95.4,46,1003,Tropical Storm,,,
Hurricane-Imelda,9/17/2019,6:00:00 PM,29.0,-95.4,46,1003,Tropical Storm,,,
Hurricane-Imelda,9/17/2019,9:00:00 PM,29.55,-95.43,40,1005,Tropical Storm,,,
Hurricane-Imelda,9/18/2019,12:00:00 AM,29.5,-95.5,35,1007,Tropical Depression,,,
Hurricane-Imelda,9/18/2019,3:00:00 AM,29.7,-95.56,35,1007,Tropical Depression,,,
Hurricane-Imelda,9/18/2019,6:00:00 AM,29.9,-95.6,35,1007,Tropical Depression,,,
Hurricane-Imelda,9/18/2019,9:00:00 AM,30.16,-95.6,35,1007,Tropical Depression,,,
Hurricane-Imelda,9/18/2019,12:00:00 PM,30.4,-95.5,35,1007,Tropical Depression,,,
Hurricane-Imelda,9/18/2019,3:00:00 PM,30.5,-95.26,35,1007,Tropical Depression,,,
Hurricane-Imelda,9/18/2019,6:00:00 PM,30.6,-95.0,35,1007,Tropical Depression,,,
Hurricane-Imelda,9/18/2019,9:00:00 PM,30.81,-94.86,31,1008,Tropical Depression,,,
Hurricane-Imelda,9/19/2019,12:00:00 AM,31.1,-94.8,29,1009,Tropical Depression,,,
Hurricane-Jerry,9/17/2019,12:00:00 AM,12.6,-42.6,29,1009,Tropical Low,,,
Hurricane-Jerry,9/17/2019,3:00:00 AM,12.7,-43.05,31,1008,Tropical Low,,,
Hurricane-Jerry,9/17/2019,6:00:00 AM,12.8,-43.5,35,1007,Tropical Depression,,,
Hurricane-Jerry,9/17/2019,9:00:00 AM,12.89,-43.94,35,1007,Tropical Depression,,,
Hurricane-Jerry,9/17/2019,12:00:00 PM,13.0,-44.4,35,1007,Tropical Depression,,,
Hurricane-Jerry,9/17/2019,3:00:00 PM,13.14,-44.9,35,1007,Tropical Depression,,,
Hurricane-Jerry,9/17/2019,6:00:00 PM,13.3,-45.4,35,1007,Tropical Depression,,,
Hurricane-Jerry,9/17/2019,9:00:00 PM,13.44,-45.84,35,1006,Tropical Depression,,,
Hurricane-Jerry,9/18/2019,12:00:00 AM,13.6,-46.3,35,1006,Tropical Depression,,,
Hurricane-Jerry,9/18/2019,3:00:00 AM,13.79,-46.83,37,1005,Tropical Depression,,,
Hurricane-Jerry,9/18/2019,6:00:00 AM,14.0,-47.4,40,1005,Tropical Storm,,,
Hurricane-Jerry,9/18/2019,9:00:00 AM,14.2,-47.99,46,1003,Tropical Storm,,,
Hurricane-Jerry,9/18/2019,12:00:00 PM,14.4,-48.6,52,1002,Tropical Storm,,,
Hurricane-Jerry,9/18/2019,3:00:00 PM,14.6,-49.24,54,1001,Tropical Storm,,,
Hurricane-Jerry,9/18/2019,6:00:00 PM,14.8,-49.9,58,1000,Tropical Storm,,,
Hurricane-Jerry,9/18/2019,9:00:00 PM,14.98,-50.55,60,999,Tropical Storm,,,
Hurricane-Jerry,9/19/2019,12:00:00 AM,15.2,-51.2,63,998,Tropical Storm,,,
Hurricane-Jerry,9/19/2019,3:00:00 AM,15.48,-51.85,66,997,Tropical Storm,,,
Hurricane-Jerry,9/19/2019,6:00:00 AM,15.8,-52.5,69,996,Tropical Storm,,,
Hurricane-Jerry,9/19/2019,9:00:00 AM,16.14,-53.14,75,993,Tropical Storm,,,
Hurricane-Jerry,9/19/2019,12:00:00 PM,16.5,-53.8,81,990,Category 1 Hurricane,,,
Hurricane-Jerry,9/19/2019,3:00:00 PM,16.86,-54.49,86,985,Category 1 Hurricane,,,
Hurricane-Jerry,9/19/2019,6:00:00 PM,17.2,-55.2,92,981,Category 1 Hurricane,,,
Hurricane-Jerry,9/19/2019,9:00:00 PM,17.47,-55.89,98,978,Category 2 Hurricane,,,
Hurricane-Jerry,9/20/2019,12:00:00 AM,17.7,-56.6,104,976,Category 2 Hurricane,,,
Hurricane-Jerry,9/20/2019,3:00:00 AM,17.91,-57.34,100,979,Category 2 Hurricane,,,
Hurricane-Jerry,9/20/2019,6:00:00 AM,18.1,-58.1,98,983,Category 2 Hurricane,,,
Hurricane-Jerry,9/20/2019,9:00:00 AM,18.28,-58.9,92,986,Category 1 Hurricane,,,
Hurricane-Jerry,9/20/2019,12:00:00 PM,18.5,-59.7,86,990,Category 1 Hurricane,,,
Hurricane-Jerry,9/20/2019,3:00:00 PM,18.81,-60.48,81,990,Category 1 Hurricane,,,
Hurricane-Jerry,9/20/2019,6:00:00 PM,19.2,-61.2,75,991,Category 1 Hurricane,,,
Hurricane-Jerry,9/20/2019,9:00:00 PM,19.63,-61.83,71,992,Hurricane,,,
Hurricane-Jerry,9/21/2019,12:00:00 AM,20.1,-62.4,69,993,Tropical Storm,,,
Hurricane-Jerry,9/21/2019,3:00:00 AM,20.56,-62.97,66,994,Tropical Storm,,,
Hurricane-Jerry,9/21/2019,6:00:00 AM,21.0,-63.5,63,995,Tropical Storm,,,
Hurricane-Jerry,9/21/2019,9:00:00 AM,21.36,-64.01,63,996,Tropical Storm,,,
Hurricane-Jerry,9/21/2019,12:00:00 PM,21.7,-64.5,63,998,Tropical Storm,,,
Hurricane-Jerry,9/21/2019,3:00:00 PM,22.07,-65.03,63,998,Tropical Storm,,,
Hurricane-Jerry,9/21/2019,6:00:00 PM,22.5,-65.5,63,998,Tropical Storm,,,
Hurricane-Jerry,9/21/2019,9:00:00 PM,23.04,-65.85,63,998,Tropical Storm,,,
Hurricane-Jerry,9/22/2019,12:00:00 AM,23.6,-66.1,63,998,Tropical Storm,,,
Hurricane-Jerry,9/22/2019,3:00:00 AM,24.07,-66.34,63,998,Tropical Storm,,,
Hurricane-Jerry,9/22/2019,6:00:00 AM,24.5,-66.5,63,998,Tropical Storm,,,
Hurricane-Jerry,9/22/2019,9:00:00 AM,24.95,-66.57,63,997,Tropical Storm,,,
Hurricane-Jerry,9/22/2019,12:00:00 PM,25.4,-66.6,63,997,Tropical Storm,,,
Hurricane-Jerry,9/22/2019,3:00:00 PM,25.87,-66.68,63,995,Tropical Storm,,,
Hurricane-Jerry,9/22/2019,6:00:00 PM,26.3,-66.8,63,994,Tropical Storm,,,
Hurricane-Jerry,9/22/2019,9:00:00 PM,26.69,-66.98,63,993,Tropical Storm,,,
Hurricane-Jerry,9/23/2019,12:00:00 AM,27.0,-67.2,63,993,Tropical Storm,,,
Hurricane-Jerry,9/23/2019,3:00:00 AM,27.23,-67.46,63,992,Tropical Storm,,,
Hurricane-Jerry,9/23/2019,6:00:00 AM,27.4,-67.7,63,992,Tropical Storm,,,
Hurricane-Jerry,9/23/2019,9:00:00 AM,27.54,-67.87,63,991,Tropical Storm,,,
Hurricane-Jerry,9/23/2019,12:00:00 PM,27.7,-68.0,63,991,Tropical Storm,,,
Hurricane-Jerry,9/23/2019,3:00:00 PM,27.92,-68.15,63,991,Tropical Storm,,,
Hurricane-Jerry,9/23/2019,6:00:00 PM,28.2,-68.3,63,991,Tropical Storm,,,
Hurricane-Jerry,9/23/2019,9:00:00 PM,28.53,-68.45,63,991,Tropical Storm,,,
Hurricane-Jerry,9/24/2019,12:00:00 AM,28.9,-68.6,63,991,Tropical Storm,,,
Hurricane-Jerry,9/24/2019,3:00:00 AM,29.29,-68.76,60,991,Tropical Storm,,,
Hurricane-Jerry,9/24/2019,6:00:00 AM,29.7,-68.9,58,991,Tropical Storm,,,
Hurricane-Jerry,9/24/2019,9:00:00 AM,30.13,-69.02,54,991,Tropical Storm,,,
Hurricane-Jerry,9/24/2019,12:00:00 PM,30.5,-69.1,52,991,Tropical Storm,,,
Hurricane-Jerry,9/24/2019,3:00:00 PM,30.73,-69.13,52,992,Tropical Storm,,,
Hurricane-Jerry,9/24/2019,6:00:00 PM,30.9,-69.1,52,993,Tropical Low,,,
Hurricane-Jerry,9/24/2019,9:00:00 PM,31.11,-69.04,48,994,Tropical Low,,,
Hurricane-Jerry,9/25/2019,12:00:00 AM,31.3,-68.9,46,996,Tropical Low,,,
Hurricane-Jerry,9/25/2019,3:00:00 AM,31.46,-68.71,46,996,Tropical Low,,,
Hurricane-Jerry,9/25/2019,6:00:00 AM,31.6,-68.4,46,997,Tropical Low,,,
Hurricane-Jerry,9/25/2019,9:00:00 AM,31.71,-67.96,43,998,Tropical Low,,,
Hurricane-Jerry,9/25/2019,12:00:00 PM,31.8,-67.4,40,999,Tropical Low,,,
Hurricane-Jerry,9/25/2019,3:00:00 PM,31.89,-66.76,37,999,Tropical Low,,,
Hurricane-Jerry,9/25/2019,6:00:00 PM,32.0,-66.1,35,1000,Tropical Low,,,
Hurricane-Jerry,9/25/2019,9:00:00 PM,32.12,-65.48,31,1000,Tropical Low,,,
Hurricane-Jerry,9/26/2019,12:00:00 AM,32.3,-64.9,29,1001,Tropical Low,,,
Hurricane-Jerry,9/26/2019,3:00:00 AM,32.57,-64.33,29,1002,Tropical Low,,,
Hurricane-Jerry,9/26/2019,6:00:00 AM,32.9,-63.8,29,1003,Tropical Low,,,
Hurricane-Jerry,9/26/2019,9:00:00 AM,33.26,-63.32,29,1004,Tropical Low,,,
Hurricane-Jerry,9/26/2019,12:00:00 PM,33.6,-62.9,29,1005,Tropical Low,,,
Hurricane-Jerry,9/26/2019,3:00:00 PM,33.86,-62.54,29,1005,Tropical Low,,,
Hurricane-Jerry,9/26/2019,6:00:00 PM,34.1,-62.2,29,1005,Tropical Low,,,
Hurricane-Jerry,9/26/2019,9:00:00 PM,34.36,-61.81,29,1005,Tropical Low,,,
Hurricane-Jerry,9/27/2019,12:00:00 AM,34.6,-61.4,29,1006,Tropical Low,,,
Hurricane-Jerry,9/27/2019,3:00:00 AM,34.81,-60.97,29,1006,Tropical Low,,,
Hurricane-Jerry,9/27/2019,6:00:00 AM,35.0,-60.5,29,1006,Tropical Low,,,
Hurricane-Jerry,9/27/2019,9:00:00 AM,35.18,-59.94,29,1006,Tropical Low,,,
Hurricane-Jerry,9/27/2019,12:00:00 PM,35.3,-59.4,29,1006,Tropical Low,,,
Hurricane-Jerry,9/27/2019,3:00:00 PM,35.34,-59.0,29,1006,Tropical Low,,,
Hurricane-Jerry,9/27/2019,6:00:00 PM,35.3,-58.7,29,1006,Tropical Low,,,
Hurricane-Jerry,9/27/2019,9:00:00 PM,35.21,-58.48,25,1006,Tropical Low,,,
Hurricane-Jerry,9/28/2019,12:00:00 AM,35.1,-58.3,23,1007,Tropical Low,,,
Hurricane-Karen,9/22/2019,12:00:00 AM,11.5,-58.8,35,1007,Tropical Depression,,,
Hurricane-Karen,9/22/2019,3:00:00 AM,11.65,-59.34,37,1007,Tropical Depression,,,
Hurricane-Karen,9/22/2019,6:00:00 AM,11.8,-59.9,40,1007,Tropical Storm,,,
Hurricane-Karen,9/22/2019,9:00:00 AM,11.94,-60.5,40,1007,Tropical Storm,,,
Hurricane-Karen,9/22/2019,12:00:00 PM,12.1,-61.1,40,1007,Tropical Storm,,,
Hurricane-Karen,9/22/2019,3:00:00 PM,12.28,-61.67,40,1007,Tropical Storm,,,
Hurricane-Karen,9/22/2019,6:00:00 PM,12.5,-62.2,40,1007,Tropical Storm,,,
Hurricane-Karen,9/22/2019,9:00:00 PM,12.73,-62.72,40,1007,Tropical Storm,,,
Hurricane-Karen,9/23/2019,12:00:00 AM,13.0,-63.2,40,1007,Tropical Storm,,,
Hurricane-Karen,9/23/2019,3:00:00 AM,13.34,-63.67,37,1007,Tropical Storm,,,
Hurricane-Karen,9/23/2019,6:00:00 AM,13.7,-64.1,35,1007,Tropical Depression,,,
Hurricane-Karen,9/23/2019,9:00:00 AM,14.05,-64.47,35,1007,Tropical Depression,,,
Hurricane-Karen,9/23/2019,12:00:00 PM,14.4,-64.8,35,1007,Tropical Depression,,,
Hurricane-Karen,9/23/2019,3:00:00 PM,14.76,-65.13,35,1007,Tropical Depression,,,
Hurricane-Karen,9/23/2019,6:00:00 PM,15.1,-65.4,35,1007,Tropical Depression,,,
Hurricane-Karen,9/23/2019,9:00:00 PM,15.4,-65.59,35,1007,Tropical Depression,,,
Hurricane-Karen,9/24/2019,12:00:00 AM,15.7,-65.7,35,1007,Tropical Depression,,,
Hurricane-Karen,9/24/2019,3:00:00 AM,16.05,-65.77,37,1006,Tropical Depression,,,
Hurricane-Karen,9/24/2019,6:00:00 AM,16.4,-65.8,40,1006,Tropical Storm,,,
Hurricane-Karen,9/24/2019,9:00:00 AM,16.7,-65.82,40,1006,Tropical Storm,,,
Hurricane-Karen,9/24/2019,12:00:00 PM,17.0,-65.8,40,1006,Tropical Storm,,,
Hurricane-Karen,9/24/2019,3:00:00 PM,17.35,-65.72,43,1005,Tropical Storm,,,
Hurricane-Karen,9/24/2019,6:00:00 PM,17.7,-65.6,46,1004,Tropical Storm,,,
Hurricane-Karen,9/24/2019,9:00:00 PM,17.95,-65.48,46,1004,Tropical Storm,,,
Hurricane-Karen,9/24/2019,10:00:00 PM,18.1,-65.4,46,1004,Tropical Storm,,,
Hurricane-Karen,9/24/2019,11:00:00 PM,18.3,-65.3,46,1004,Tropical Storm,,,
Hurricane-Karen,9/25/2019,12:00:00 AM,18.5,-65.2,46,1003,Tropical Storm,,,
Hurricane-Karen,9/25/2019,3:00:00 AM,19.09,-65.05,46,1003,Tropical Storm,,,
Hurricane-Karen,9/25/2019,6:00:00 AM,19.7,-65.0,46,1003,Tropical Storm,,,
Hurricane-Karen,9/25/2019,9:00:00 AM,20.34,-64.91,43,1003,Tropical Storm,,,
Hurricane-Karen,9/25/2019,12:00:00 PM,21.0,-64.8,40,1004,Tropical Storm,,,
Hurricane-Karen,9/25/2019,3:00:00 PM,21.65,-64.66,40,1004,Tropical Storm,,,
Hurricane-Karen,9/25/2019,6:00:00 PM,22.3,-64.5,40,1004,Tropical Storm,,,
Hurricane-Karen,9/25/2019,9:00:00 PM,22.96,-64.34,40,1004,Tropical Storm,,,
Hurricane-Karen,9/26/2019,12:00:00 AM,23.6,-64.2,40,1004,Tropical Storm,,,
Hurricane-Karen,9/26/2019,3:00:00 AM,24.21,-64.1,40,1004,Tropical Storm,,,
Hurricane-Karen,9/26/2019,6:00:00 AM,24.8,-64.0,40,1004,Tropical Storm,,,
Hurricane-Karen,9/26/2019,9:00:00 AM,25.36,-63.88,43,1004,Tropical Storm,,,
Hurricane-Karen,9/26/2019,12:00:00 PM,25.9,-63.7,46,1004,Tropical Storm,,,
Hurricane-Karen,9/26/2019,3:00:00 PM,26.42,-63.44,46,1004,Tropical Storm,,,
Hurricane-Karen,9/26/2019,6:00:00 PM,26.9,-63.1,46,1005,Tropical Storm,,,
Hurricane-Karen,9/26/2019,9:00:00 PM,27.33,-62.74,43,1005,Tropical Storm,,,
Hurricane-Karen,9/27/2019,12:00:00 AM,27.7,-62.3,40,1005,Tropical Storm,,,
Hurricane-Karen,9/27/2019,3:00:00 AM,28.02,-61.78,40,1005,Tropical Storm,,,
Hurricane-Karen,9/27/2019,6:00:00 AM,28.3,-61.2,40,1005,Tropical Storm,,,
Hurricane-Karen,9/27/2019,9:00:00 AM,28.56,-60.6,37,1005,Tropical Storm,,,
Hurricane-Karen,9/27/2019,12:00:00 PM,28.8,-60.0,35,1006,Tropical Depression,,,
Hurricane-Lorenzo,9/22/2019,6:00:00 PM,10.9,-18.8,29,1008,Tropical Low,,,
Hurricane-Lorenzo,9/22/2019,9:00:00 PM,10.96,-19.61,31,1007,Tropical Low,,,
Hurricane-Lorenzo,9/23/2019,12:00:00 AM,11.0,-20.4,35,1007,Tropical Depression,,,
Hurricane-Lorenzo,9/23/2019,3:00:00 AM,11.0,-21.17,37,1007,Tropical Depression,,,
Hurricane-Lorenzo,9/23/2019,6:00:00 AM,11.0,-21.9,40,1007,Tropical Storm,,,
