CELL_TYPE,MAX_SHEAR,WSR_ID,MXDV,CELL_ID,ZTIME,AZIMUTH,RANGE,type,longitude,latitude
TVS,35,KUDX,60,G6,2024-07-14T04:34:40Z,356,27,Point,-102.8739,44.5738
TVS,62,KUDX,92,G6,2024-07-14T04:34:40Z,4,25,Point,-102.7894,44.5406
TVS,45,KUDX,71,G6,2024-07-14T04:34:40Z,8,26,Point,-102.7456,44.554
TVS,18,KDVN,55,S0,2024-07-14T04:37:23Z,38,50,Point,-89.8899,42.2668
TVS,17,KDVN,52,S0,2024-07-14T04:37:23Z,38,48,Point,-89.9178,42.2407
TVS,15,KDVN,50,S0,2024-07-14T04:37:23Z,39,52,Point,-89.8462,42.2834
TVS,17,KMPX,54,X9,2024-07-14T04:44:14Z,327,51,Point,-94.2239,45.5598
TVS,52,KUDX,63,A7,2024-07-14T04:48:32Z,18,19,Point,-102.6934,44.426
TVS,16,KUDX,52,K6,2024-07-14T04:53:15Z,31,52,Point,-102.2023,44.8661
TVS,24,KMSP,53,Q0,2024-07-14T05:30:48Z,303,35,Point,-93.6248,45.1865
TVS,39,KMSP,95,G4,2024-07-14T05:36:48Z,318,39,Point,-93.5498,45.3523
TVS,39,KORD,117,T7,2024-07-14T05:57:22Z,297,44,Point,-88.7362,42.1267
TVS,26,KORD,75,G1,2024-07-14T06:03:22Z,297,44,Point,-88.7362,42.1267
TVS,28,KMSP,77,Y8,2024-07-14T06:09:57Z,49,45,Point,-92.1301,45.3601
TVS,35,KORD,77,G1,2024-07-14T06:15:22Z,298,35,Point,-88.5496,42.0689
TVS,46,KMSP,74,W0,2024-07-14T06:21:57Z,9,26,Point,-92.837,45.2988
TVS,43,KMSP,79,J7,2024-07-14T06:27:57Z,12,29,Point,-92.7905,45.3436
TVS,30,KARX,91,N0,2024-07-14T09:31:23Z,152,48,Point,-90.6782,43.1155
TVS,39,KMKE,117,O5,2024-07-14T10:42:13Z,295,47,Point,-89.0159,43.146
TVS,22,KDVN,60,X8,2024-07-14T10:51:42Z,5,43,Point,-90.4968,42.3261
TVS,40,KMKE,102,H8,2024-07-14T10:54:13Z,297,41,Point,-88.8775,43.1263
TVS,29,KDVN,84,U5,2024-07-14T11:01:33Z,17,45,Point,-90.2854,42.3291
TVS,15,KDVN,50,A9,2024-07-14T11:01:33Z,34,53,Point,-89.9149,42.3426
TVS,19,KDVN,51,U5,2024-07-14T11:06:40Z,22,44,Point,-90.2108,42.2915
TVS,30,KDVN,69,X8,2024-07-14T11:21:49Z,29,37,Point,-90.179,42.1508
TVS,28,KDVN,84,G8,2024-07-14T11:21:49Z,45,46,Point,-89.8521,42.152
TVS,22,KDVN,61,G8,2024-07-14T11:21:49Z,42,44,Point,-89.9212,42.1553
TVS,25,KDVN,67,G8,2024-07-14T11:27:04Z,46,43,Point,-89.8883,42.1079
TVS,29,KDVN,66,X8,2024-07-14T11:27:04Z,34,37,Point,-90.1176,42.1225
TVS,22,KDVN,54,G8,2024-07-14T11:32:20Z,50,41,Point,-89.8783,42.0492
TVS,28,KDVN,69,G8,2024-07-14T11:37:35Z,52,39,Point,-89.8938,42.0103
TVS,43,KMKE,93,D6,2024-07-14T11:44:25Z,232,34,Point,-88.6494,42.4685
TVS,48,KMKE,89,P2,2024-07-14T12:14:24Z,198,30,Point,-88.2544,42.3432
TVS,32,KMKE,89,Y7,2024-07-14T12:23:14Z,201,44,Point,-88.3992,42.1337
TVS,43,KMKE,94,U6,2024-07-14T12:26:24Z,191,35,Point,-88.1959,42.2462
TVS,43,KMKE,90,P2,2024-07-14T12:35:14Z,178,34,Point,-88.0194,42.2526
TVS,40,KMKE,89,P2,2024-07-14T12:41:14Z,174,36,Point,-87.9616,42.2221
TVS,42,KORD,79,R4,2024-07-14T13:11:28Z,236,31,Point,-88.4282,41.5066
TVS,48,KORD,89,E4,2024-07-14T13:14:18Z,233,31,Point,-88.4071,41.4846
TVS,47,KORD,82,E4,2024-07-14T13:14:18Z,235,28,Point,-88.367,41.5281
TVS,53,KORD,93,E4,2024-07-14T13:20:18Z,227,28,Point,-88.3121,41.4777
TVS,44,KORD,89,B7,2024-07-14T13:29:27Z,218,32,Point,-88.2942,41.3757
TVS,86,KMDW,87,F9,2024-07-14T14:09:54Z,180,17,Point,-87.73,41.3676
TVS,31,KPHL,88,F0,2024-07-14T16:43:16Z,313,44,Point,-75.7726,40.4473
TVS,38,KPHL,107,F0,2024-07-14T16:46:06Z,312,44,Point,-75.7838,40.4378
TVS,29,KPHL,82,F0,2024-07-14T16:46:06Z,317,43,Point,-75.7105,40.4717
TVS,28,KPHL,77,F0,2024-07-14T16:49:16Z,312,44,Point,-75.7838,40.4378
TVS,39,KPHL,92,F0,2024-07-14T17:01:16Z,317,38,Point,-75.6355,40.4111
TVS,46,KPHL,114,F0,2024-07-14T17:10:06Z,320,37,Point,-75.5891,40.4205
TVS,39,KPHL,73,Q0,2024-07-14T17:10:06Z,324,30,Point,-75.4545,40.3531
TVS,42,KPHL,79,Q0,2024-07-14T17:13:15Z,326,29,Point,-75.4236,40.3494
TVS,18,KIWX,52,Y3,2024-07-14T17:16:17Z,138,45,Point,-85.0391,40.7995
TVS,46,KPHL,81,Q0,2024-07-14T17:19:15Z,321,29,Point,-75.4677,40.3242
TVS,16,KIWX,52,C8,2024-07-14T17:22:03Z,142,54,Point,-84.972,40.6471
TVS,34,KDAY,90,E0,2024-07-14T17:59:33Z,337,42,Point,-84.4825,40.6662
TVS,33,KPHL,89,P1,2024-07-14T18:01:14Z,42,44,Point,-74.4268,40.4925
TVS,46,KPHL,90,I1,2024-07-14T18:01:14Z,345,32,Point,-75.2509,40.4643
TVS,49,KPHL,84,G1,2024-07-14T18:13:14Z,17,28,Point,-74.8914,40.3954
TVS,31,KPHL,87,P2,2024-07-14T18:22:04Z,41,47,Point,-74.3959,40.5386
TVS,34,TSJU,85,C0,2024-07-14T18:23:50Z,231,39,Point,-66.7103,18.0626
TVS,46,KPHL,95,L1,2024-07-14T18:31:13Z,288,33,Point,-75.7519,40.1171
TVS,41,KPHL,86,E2,2024-07-14T18:37:13Z,289,35,Point,-75.7893,40.1368
TVS,69,KPHL,131,L1,2024-07-14T18:37:13Z,292,29,Point,-75.6543,40.1287
TVS,26,KILN,78,U8,2024-07-14T18:39:35Z,345,50,Point,-84.1036,40.2251
TVS,35,TSJU,88,C0,2024-07-14T18:41:49Z,230,41,Point,-66.7294,18.0323
TVS,47,KLAS,88,D0,2024-07-14T18:43:27Z,197,30,Point,-115.1864,35.6651
TVS,49,KLAS,89,D0,2024-07-14T18:46:17Z,197,29,Point,-115.1805,35.681
TVS,59,TSJU,156,C0,2024-07-14T18:47:49Z,231,41,Point,-66.7374,18.0415
TVS,36,TSJU,98,C0,2024-07-14T18:53:48Z,229,42,Point,-66.7344,18.0122
TVS,28,KIAD,82,G0,2024-07-14T18:54:31Z,103,47,Point,-76.5511,38.9035
TVS,47,KLAS,84,D0,2024-07-14T18:55:26Z,199,29,Point,-115.2002,35.6862
TVS,47,KPHL,85,C4,2024-07-14T19:01:12Z,284,29,Point,-75.6809,40.0644
TVS,53,KPHL,92,C4,2024-07-14T19:04:02Z,286,28,Point,-75.6545,40.0762
TVS,49,KPHL,115,F4,2024-07-14T19:07:12Z,273,38,Point,-75.8929,39.9792
TVS,35,KPHL,71,D4,2024-07-14T19:07:12Z,284,31,Point,-75.7231,40.0722
TVS,59,KPHL,105,Q5,2024-07-14T19:07:12Z,286,28,Point,-75.6545,40.0762
TVS,44,KLAS,74,D0,2024-07-14T19:07:26Z,203,27,Point,-115.223,35.729
TVS,41,KPHL,83,P5,2024-07-14T19:10:02Z,274,34,Point,-75.8056,39.9862
TVS,40,KPHL,93,F4,2024-07-14T19:13:12Z,271,37,Point,-75.872,39.957
TVS,40,KPHL,82,P5,2024-07-14T19:16:02Z,278,32,Point,-75.7576,40.0212
TVS,31,KPHL,65,P5,2024-07-14T19:16:02Z,273,34,Point,-75.8062,39.9763
TVS,56,TSJU,148,C0,2024-07-14T19:17:47Z,225,42,Point,-66.6993,17.9764
TVS,40,KPHL,92,F4,2024-07-14T19:19:12Z,272,37,Point,-75.8717,39.9678
TVS,45,KPHL,92,P5,2024-07-14T19:19:12Z,273,32,Point,-75.7629,39.9749
TVS,39,KPHL,83,P5,2024-07-14T19:22:02Z,273,33,Point,-75.7846,39.9756
TVS,55,KPHL,88,U2,2024-07-14T19:25:12Z,331,26,Point,-75.3447,40.3279
TVS,31,KPHL,85,Z5,2024-07-14T19:34:02Z,263,43,Point,-75.9939,39.8579
TVS,37,KILN,57,F2,2024-07-14T19:35:31Z,19,26,Point,-83.6388,39.8299
TVS,34,KPHL,90,Z5,2024-07-14T19:43:11Z,264,42,Point,-75.9744,39.8723
TVS,34,TSJU,95,K1,2024-07-14T19:47:46Z,217,45,Point,-66.6533,17.8721
TVS,29,KPHL,79,J7,2024-07-14T19:49:11Z,267,43,Point,-76.0002,39.9077
TVS,42,KPHL,85,B7,2024-07-14T19:52:01Z,65,33,Point,-74.4196,40.1798
TVS,36,TSJU,103,K1,2024-07-14T19:53:45Z,215,46,Point,-66.641,17.843
TVS,35,KJFK,86,S0,2024-07-14T19:58:05Z,217,38,Point,-74.3766,40.0818
TVS,30,KPHL,88,J7,2024-07-14T20:01:10Z,270,47,Point,-76.0887,39.9445
TVS,71,KDTW,91,G0,2024-07-14T20:01:49Z,174,21,Point,-83.4661,41.7628
TVS,34,KPHL,96,J7,2024-07-14T20:04:01Z,270,46,Point,-76.067,39.9447
TVS,33,KPHL,96,J7,2024-07-14T20:07:10Z,269,46,Point,-76.0667,39.9313
TVS,44,KDTW,70,I0,2024-07-14T20:07:49Z,145,25,Point,-83.1956,41.7691
TVS,38,KPHL,107,J7,2024-07-14T20:10:00Z,270,45,Point,-76.0453,39.9449
TVS,38,KDTW,88,V0,2024-07-14T20:22:39Z,137,37,Point,-82.9539,41.6585
TVS,36,KPHL,84,B7,2024-07-14T20:25:10Z,79,37,Point,-74.2814,40.0641
TVS,32,TSJU,79,I1,2024-07-14T20:35:43Z,209,39,Point,-66.5105,17.903
TVS,36,KCMH,87,D4,2024-07-14T20:43:09Z,190,39,Point,-82.8606,39.3653
TVS,33,KDTW,70,H1,2024-07-14T20:49:48Z,139,34,Point,-83.0188,41.6821
TVS,34,KDTW,79,H1,2024-07-14T20:55:48Z,136,36,Point,-82.9587,41.6779
TVS,20,KAKQ,56,D8,2024-07-14T21:02:44Z,164,45,Point,-76.7524,36.2619
TVS,38,KDTW,86,H1,2024-07-14T21:07:48Z,130,37,Point,-82.8842,41.7128
TVS,17,KAKQ,53,D8,2024-07-14T21:08:40Z,163,48,Point,-76.7189,36.2177
TVS,29,KDTW,86,H1,2024-07-14T21:16:38Z,134,45,Point,-82.7959,41.5876
TVS,26,KDTW,78,H2,2024-07-14T21:19:48Z,134,45,Point,-82.7959,41.5876
TVS,28,KDTW,82,H2,2024-07-14T21:22:38Z,132,47,Point,-82.7392,41.584
TVS,29,KTPA,79,D3,2024-07-14T21:24:19Z,197,43,Point,-82.753,27.1726
TVS,259,TJUA,118,N2,2024-07-14T21:30:44Z,20,7,Point,-66.0361,18.226
TVS,270,TJUA,100,N2,2024-07-14T22:00:52Z,11,7,Point,-66.0546,18.231
TVS,48,KBNA,91,M0,2024-07-14T22:40:14Z,276,30,Point,-87.2752,36.0308
TVS,252,TJUA,106,N3,2024-07-14T23:13:47Z,13,7,Point,-66.0504,18.2301
TVS,26,KDVN,70,T0,2024-07-14T23:54:35Z,12,43,Point,-90.3802,42.313
TVS,18,KGLD,79,D2,2024-07-14T23:54:36Z,313,70,Point,-102.813,40.158
TVS,15,KGLD,57,D2,2024-07-15T00:09:33Z,311,63,Point,-102.7321,40.0518
TVS,30,KDVN,82,E7,2024-07-15T00:11:03Z,6,43,Point,-90.48,42.3249
TVS,24,KDVN,62,C7,2024-07-15T00:16:45Z,21,41,Point,-90.2512,42.2497
TVS,21,KDVN,58,C7,2024-07-15T00:16:45Z,28,42,Point,-90.1386,42.2294
TVS,25,KDVN,71,C7,2024-07-15T00:28:06Z,30,45,Point,-90.0759,42.2606
TVS,21,KGLD,70,B2,2024-07-15T00:38:31Z,307,53,Point,-102.6167,39.8954
TVS,76,KBNA,101,J1,2024-07-15T00:43:22Z,139,22,Point,-86.3666,35.7025
TVS,63,KBNA,86,J1,2024-07-15T00:46:12Z,139,22,Point,-86.3666,35.7025
TVS,54,KMBX,66,J1,2024-07-15T00:52:34Z,28,20,Point,-100.6278,48.6868
TVS,33,KEMX,70,T4,2024-07-15T00:52:58Z,348,33,Point,-110.7651,32.433
TVS,21,KMQT,57,Q2,2024-07-15T00:59:39Z,148,45,Point,-86.9789,45.8938
TVS,40,KMBX,118,W1,2024-07-15T01:02:33Z,333,45,Point,-101.3817,49.0595
TVS,28,KEMX,62,P2,2024-07-15T01:14:02Z,322,36,Point,-111.0662,32.367
TVS,35,KMKE,95,V0,2024-07-15T01:34:06Z,269,43,Point,-89.0195,42.8024
TVS,34,KMKE,99,V0,2024-07-15T01:34:06Z,269,46,Point,-89.0874,42.8009
TVS,33,KMKE,89,Z0,2024-07-15T01:36:57Z,270,44,Point,-89.0425,42.8147
TVS,46,KMKE,121,U0,2024-07-15T01:40:06Z,265,45,Point,-89.0602,42.7491
TVS,37,KMKE,104,U0,2024-07-15T01:40:06Z,269,43,Point,-89.0195,42.8024
TVS,24,KMKE,71,U0,2024-07-15T01:40:06Z,270,46,Point,-89.0878,42.8143
TVS,29,KMKE,75,U0,2024-07-15T01:40:06Z,267,41,Point,-88.9728,42.7795
TVS,27,KDVN,74,G9,2024-07-15T01:41:42Z,64,43,Point,-89.718,41.923
TVS,28,KMKE,79,J1,2024-07-15T01:42:56Z,267,43,Point,-89.018,42.7774
TVS,32,KMKE,96,S0,2024-07-15T01:46:06Z,226,48,Point,-88.8211,42.2605
TVS,31,KMKE,87,S0,2024-07-15T01:46:06Z,227,47,Point,-88.8179,42.282
TVS,38,KMKE,94,P1,2024-07-15T01:46:06Z,266,41,Point,-88.9716,42.7676
TVS,36,KMKE,98,J1,2024-07-15T01:46:06Z,260,44,Point,-89.0254,42.6874
TVS,35,KMKE,83,J1,2024-07-15T01:46:06Z,261,37,Point,-88.8724,42.7195
TVS,29,KMKE,78,P1,2024-07-15T01:48:56Z,267,42,Point,-88.9954,42.7784
TVS,23,KMKX,68,S8,2024-07-15T01:52:03Z,196,48,Point,-88.8477,42.1984
TVS,31,KMKE,80,Y1,2024-07-15T01:52:06Z,260,40,Point,-88.9365,42.6998
TVS,47,KMKE,109,Y1,2024-07-15T01:52:06Z,263,36,Point,-88.8543,42.743
TVS,36,KMKE,84,Y1,2024-07-15T01:52:06Z,267,37,Point,-88.8824,42.7837
TVS,36,KMKE,99,Y1,2024-07-15T01:52:06Z,263,44,Point,-89.0337,42.7254
TVS,56,KMKE,140,Y1,2024-07-15T01:52:06Z,267,38,Point,-88.905,42.7826
TVS,22,KORD,58,I0,2024-07-15T01:53:58Z,270,43,Point,-88.8163,41.793
TVS,36,KMKE,84,Y1,2024-07-15T01:54:56Z,269,37,Point,-88.8837,42.8052
TVS,44,KMKE,88,J1,2024-07-15T01:54:56Z,258,32,Point,-88.7537,42.7059
TVS,32,KMKE,76,Y1,2024-07-15T01:54:56Z,267,38,Point,-88.905,42.7826
TVS,40,KMKE,91,Y1,2024-07-15T01:54:56Z,269,35,Point,-88.8385,42.8061
TVS,45,KMKE,96,J1,2024-07-15T01:58:06Z,260,32,Point,-88.7587,42.7242
TVS,40,KMKE,102,J1,2024-07-15T01:58:06Z,262,38,Point,-88.8971,42.7277
TVS,33,KMKE,70,J1,2024-07-15T01:58:06Z,267,34,Point,-88.8146,42.7868
TVS,35,KMKE,92,T2,2024-07-15T01:58:06Z,267,43,Point,-89.018,42.7774
TVS,30,KMKE,90,S0,2024-07-15T02:00:56Z,223,48,Point,-88.7805,42.2314
TVS,34,KMKE,98,S0,2024-07-15T02:04:06Z,226,46,Point,-88.7891,42.2839
TVS,32,KMKE,80,L3,2024-07-15T02:04:06Z,260,40,Point,-88.9365,42.6998
TVS,29,KMKE,83,S0,2024-07-15T02:04:06Z,230,44,Point,-88.8036,42.345
TVS,47,KMKE,83,W2,2024-07-15T02:04:06Z,263,28,Point,-88.6749,42.7604
TVS,34,KMKE,90,S0,2024-07-15T02:04:06Z,223,45,Point,-88.735,42.2683
TVS,37,KMKE,88,L3,2024-07-15T02:04:06Z,261,39,Point,-88.917,42.714
TVS,33,KORD,94,F1,2024-07-15T02:09:08Z,301,46,Point,-88.7421,42.1886
TVS,29,KORD,82,C1,2024-07-15T02:09:08Z,293,45,Point,-88.7853,42.0864
TVS,27,KORD,72,A1,2024-07-15T02:09:08Z,288,45,Point,-88.8152,42.0249
TVS,51,KMKE,89,N3,2024-07-15T02:10:06Z,266,29,Point,-88.7009,42.7834
TVS,34,KMKE,94,S0,2024-07-15T02:10:06Z,226,44,Point,-88.757,42.3073
TVS,33,KMDW,99,C0,2024-07-15T02:11:36Z,293,47,Point,-88.6965,41.9531
TVS,33,KORD,100,G1,2024-07-15T02:11:58Z,312,47,Point,-88.6428,42.3186
TVS,41,KORD,121,A1,2024-07-15T02:15:08Z,293,46,Point,-88.806,42.0928
TVS,36,KORD,90,K1,2024-07-15T02:15:08Z,289,40,Point,-88.7037,42.011
TVS,65,KMKE,82,G1,2024-07-15T02:16:05Z,247,19,Point,-88.4413,42.6946
TVS,32,KMKE,93,T4,2024-07-15T02:16:05Z,211,46,Point,-88.577,42.1605
TVS,28,KMKE,76,M4,2024-07-15T02:16:05Z,225,43,Point,-88.7291,42.3101
TVS,35,KMKE,96,T4,2024-07-15T02:18:56Z,209,45,Point,-88.535,42.1618
TVS,33,KMDW,92,E0,2024-07-15T02:19:26Z,296,47,Point,-88.6743,41.9906
TVS,31,KORD,92,N1,2024-07-15T02:21:08Z,273,46,Point,-88.8823,41.8326
TVS,25,KORD,59,L1,2024-07-15T02:21:08Z,288,37,Point,-88.6445,41.9849
TVS,41,KMKE,103,Z3,2024-07-15T02:22:05Z,219,43,Point,-88.6535,42.2603
TVS,30,KMKE,85,Z3,2024-07-15T02:22:05Z,207,46,Point,-88.5138,42.1348
TVS,23,KMDW,64,B0,2024-07-15T02:22:17Z,294,44,Point,-88.6279,41.9459
TVS,23,KMDW,64,B0,2024-07-15T02:22:17Z,296,45,Point,-88.6339,41.9763
TVS,25,KMDW,68,B0,2024-07-15T02:25:26Z,297,44,Point,-88.6062,41.9807
TVS,33,KORD,92,F2,2024-07-15T02:27:07Z,267,45,Point,-88.8588,41.7534
TVS,42,KMKE,87,C6,2024-07-15T02:28:05Z,211,34,Point,-88.4395,42.3325
TVS,43,KMKE,106,S0,2024-07-15T02:28:05Z,211,40,Point,-88.5084,42.2465
TVS,27,KMDW,75,B0,2024-07-15T02:28:16Z,298,43,Point,-88.5786,41.9844
TVS,30,KMDW,86,M0,2024-07-15T02:31:26Z,301,44,Point,-88.5735,42.0257
TVS,45,KORD,114,S2,2024-07-15T02:33:07Z,297,40,Point,-88.656,42.097
TVS,35,KMKE,101,W6,2024-07-15T02:36:55Z,203,46,Point,-88.4485,42.1124
TVS,91,KMBX,116,K8,2024-07-15T02:37:01Z,130,20,Point,-100.4824,48.1783
TVS,30,KMDW,67,B0,2024-07-15T02:37:26Z,297,36,Point,-88.4462,41.9213
TVS,51,KORD,107,I0,2024-07-15T02:39:07Z,321,34,Point,-88.3381,42.2365
TVS,32,KMKE,94,W6,2024-07-15T02:40:05Z,195,47,Point,-88.3182,42.0619
TVS,44,KMKE,102,X6,2024-07-15T02:40:05Z,204,36,Point,-88.3747,42.2703
TVS,43,KORD,66,F3,2024-07-15T02:41:57Z,287,25,Point,-88.3918,41.9176
TVS,55,KMBX,77,J4,2024-07-15T02:42:28Z,130,23,Point,-100.4254,48.146
TVS,29,KMKE,84,W6,2024-07-15T02:42:55Z,193,47,Point,-88.2826,42.0553
TVS,43,KMKE,121,W6,2024-07-15T02:42:55Z,196,44,Point,-88.3176,42.1136
TVS,35,KORD,91,R3,2024-07-15T02:45:07Z,335,42,Point,-88.2575,42.4309
TVS,63,KORD,83,F3,2024-07-15T02:45:07Z,286,23,Point,-88.3515,41.9016
TVS,42,KORD,82,S3,2024-07-15T02:45:07Z,326,31,Point,-88.2469,42.2248
TVS,33,KMKE,87,E8,2024-07-15T02:46:05Z,193,43,Point,-88.2626,42.1203
TVS,75,KMKE,86,R4,2024-07-15T02:46:05Z,208,19,Point,-88.2471,42.5392
TVS,65,KMBX,102,J4,2024-07-15T02:47:54Z,130,26,Point,-100.3685,48.1136
TVS,31,KMSY,89,O2,2024-07-15T02:48:19Z,60,48,Point,-89.6016,30.4205
TVS,30,KMKE,83,E8,2024-07-15T02:48:55Z,194,45,Point,-88.2897,42.0909
TVS,70,KMKE,96,A5,2024-07-15T02:52:04Z,190,22,Point,-88.132,42.4578
TVS,30,KMKE,72,W6,2024-07-15T02:52:04Z,187,38,Point,-88.1498,42.1902
TVS,36,KMKE,81,M8,2024-07-15T02:54:55Z,184,36,Point,-88.1023,42.2203
TVS,54,KMDW,89,C2,2024-07-15T02:55:25Z,308,27,Point,-88.2051,41.9272
TVS,29,KORD,77,X4,2024-07-15T02:57:07Z,342,43,Point,-88.1573,42.4784
TVS,44,KORD,83,W3,2024-07-15T02:57:07Z,253,31,Point,-88.5171,41.644
TVS,27,KMKX,61,S8,2024-07-15T02:57:25Z,147,36,Point,-88.1094,42.4639
TVS,53,KMKE,88,E6,2024-07-15T02:58:04Z,184,27,Point,-88.0884,42.37
TVS,74,KMKE,108,E6,2024-07-15T02:58:04Z,184,24,Point,-88.0837,42.4199
TVS,46,KMKE,79,E6,2024-07-15T02:58:04Z,184,25,Point,-88.0852,42.4033
TVS,47,KMDW,85,W1,2024-07-15T03:01:25Z,306,29,Point,-88.254,41.934
TVS,25,KMDW,73,R1,2024-07-15T03:01:25Z,342,46,Point,-88.0497,42.3799
TVS,57,KMKE,98,E6,2024-07-15T03:04:04Z,176,27,Point,-88.0036,42.37
TVS,62,KMKE,94,E6,2024-07-15T03:04:04Z,177,23,Point,-88.0189,42.4361
TVS,43,KMDW,72,C2,2024-07-15T03:04:16Z,314,25,Point,-88.1317,41.9398
TVS,29,KORD,81,K5,2024-07-15T03:05:57Z,342,43,Point,-88.1573,42.4784
TVS,60,KMKE,94,A8,2024-07-15T03:06:54Z,174,25,Point,-87.9872,42.4045
TVS,43,KMKE,73,A8,2024-07-15T03:06:54Z,174,27,Point,-87.9825,42.3714
TVS,46,KMKE,86,A8,2024-07-15T03:06:54Z,173,29,Point,-87.9666,42.3392
TVS,55,KMDW,80,X2,2024-07-15T03:07:25Z,284,24,Point,-88.2486,41.7466
TVS,69,KMDW,107,W1,2024-07-15T03:07:25Z,317,25,Point,-88.1109,41.9552
TVS,89,KORD,74,A6,2024-07-15T03:09:07Z,310,13,Point,-88.0804,41.9361
TVS,50,KORD,91,R5,2024-07-15T03:09:07Z,354,29,Point,-87.9261,42.2778
TVS,25,KORD,52,R5,2024-07-15T03:09:07Z,352,33,Point,-87.9612,42.3417
TVS,57,KMKE,102,W9,2024-07-15T03:10:04Z,170,29,Point,-87.9328,42.3429
TVS,62,KMKE,98,R4,2024-07-15T03:10:04Z,171,25,Point,-87.958,42.4074
TVS,74,KMKE,101,R4,2024-07-15T03:10:04Z,172,22,Point,-87.9771,42.4558
TVS,30,KMKE,90,F0,2024-07-15T03:10:04Z,183,47,Point,-88.101,42.0366
TVS,47,KMKE,93,W9,2024-07-15T03:10:04Z,169,33,Point,-87.9046,42.2789
TVS,44,KMDW,65,W1,2024-07-15T03:10:16Z,319,24,Point,-88.0818,41.9524
TVS,138,KORD,93,T4,2024-07-15T03:15:07Z,321,11,Point,-88.0126,41.9394
TVS,40,KORD,87,F6,2024-07-15T03:15:07Z,357,34,Point,-87.898,42.363
TVS,91,KORD,84,Y6,2024-07-15T03:27:06Z,215,14,Point,-88.0364,41.6057
TVS,43,KMKE,90,W9,2024-07-15T03:28:04Z,154,34,Point,-87.7112,42.3091
TVS,36,KMKE,87,N0,2024-07-15T03:28:04Z,163,38,Point,-87.7968,42.2129
TVS,49,KMKE,86,W9,2024-07-15T03:28:04Z,162,29,Point,-87.8445,42.3591
TVS,70,KMDW,52,J3,2024-07-15T03:28:16Z,340,12,Point,-87.8215,41.839
TVS,49,KMDW,54,W4,2024-07-15T03:31:25Z,344,18,Point,-87.8408,41.9394
TVS,109,KORD,89,R8,2024-07-15T03:33:06Z,202,15,Point,-87.9828,41.5651
TVS,67,KMKE,140,W9,2024-07-15T03:34:03Z,154,34,Point,-87.7112,42.3091
TVS,34,KMKE,91,S9,2024-07-15T03:34:03Z,170,44,Point,-87.8749,42.0965
TVS,87,KORD,50,G8,2024-07-15T03:35:56Z,21,9,Point,-87.786,41.9371
TVS,40,KMSY,84,K2,2024-07-15T03:39:28Z,75,33,Point,-89.7901,30.1632
TVS,39,KMKE,88,P1,2024-07-15T03:40:03Z,154,36,Point,-87.6916,42.2791
TVS,43,KMSY,93,K2,2024-07-15T03:42:18Z,79,34,Point,-89.7614,30.1288
TVS,43,KMSY,94,K2,2024-07-15T03:45:28Z,76,34,Point,-89.7687,30.1579
TVS,35,KMKE,95,L3,2024-07-15T03:46:03Z,156,43,Point,-87.654,42.1635
TVS,51,KMKE,81,V2,2024-07-15T03:48:53Z,92,26,Point,-87.4576,42.8024
TVS,34,KMKE,94,L3,2024-07-15T03:52:03Z,149,46,Point,-87.515,42.1605
TVS,32,KMKE,85,L3,2024-07-15T03:52:03Z,149,42,Point,-87.5608,42.2178
TVS,41,KMKE,86,M3,2024-07-15T03:52:03Z,88,33,Point,-87.2988,42.8358
TVS,35,KMKE,94,L3,2024-07-15T03:58:03Z,147,44,Point,-87.5086,42.2026
TVS,41,KMKE,84,N5,2024-07-15T03:58:03Z,85,32,Point,-87.3234,42.8632
TVS,36,KMKE,70,N5,2024-07-15T03:58:03Z,85,29,Point,-87.3912,42.8593
TVS,50,KMKE,92,N5,2024-07-15T03:58:03Z,87,29,Point,-87.3898,42.8424
TVS,38,KMKE,92,B3,2024-07-15T03:58:03Z,157,39,Point,-87.7042,42.22
TVS,35,KMKE,101,H5,2024-07-15T03:58:03Z,155,46,Point,-87.6106,42.1232
TVS,21,KBIS,68,X1,2024-07-15T03:58:09Z,316,52,Point,-101.6462,47.3907
TVS,30,KSLC,87,A0,2024-07-15T03:59:57Z,289,46,Point,-112.8906,41.2127
TVS,43,KMKE,86,N5,2024-07-15T04:00:53Z,82,32,Point,-87.3274,42.891
TVS,32,KBIS,102,X1,2024-07-15T04:02:36Z,317,50,Point,-101.5963,47.3771
TVS,32,KORD,91,J1,2024-07-15T04:03:06Z,253,45,Point,-88.8138,41.5737
TVS,31,KMKE,88,E2,2024-07-15T04:04:03Z,144,46,Point,-87.4397,42.197
TVS,51,KMKE,94,N5,2024-07-15T04:04:03Z,84,29,Point,-87.3922,42.8677
TVS,45,KMKE,88,N5,2024-07-15T04:04:03Z,82,32,Point,-87.3274,42.891
TVS,29,KMKE,87,E2,2024-07-15T04:04:03Z,150,48,Point,-87.5084,42.1248
TVS,70,KMDW,98,Z6,2024-07-15T04:04:15Z,206,23,Point,-87.953,41.3061
TVS,26,KORD,50,S4,2024-07-15T04:05:56Z,187,31,Point,-87.9415,41.284
TVS,33,KMKE,82,M7,2024-07-15T04:06:53Z,121,39,Point,-87.2929,42.4817
TVS,30,KBIS,95,X1,2024-07-15T04:07:18Z,320,49,Point,-101.5327,47.3936
TVS,65,KMDW,92,Z6,2024-07-15T04:07:24Z,201,22,Point,-87.9044,41.3084
TVS,29,KORD,82,K5,2024-07-15T04:09:06Z,249,44,Point,-88.7697,41.5305
